Month_Ending,TRETSPEF,EMERGENCY
2019-12-31,321,100.0
2019-12-31,322,3.0
2019-12-31,323,14.0
2019-12-31,324,2.0
2019-12-31,325,542.0
2019-12-31,327,
2019-12-31,328,4331.0
2019-12-31,329,74.0
2019-12-31,330,99.0
2019-12-31,331,21.0
2019-12-31,340,12186.0
2019-12-31,341,49.0
2019-12-31,342,
2019-12-31,343,139.0
2019-12-31,344,2.0
2019-12-31,345,1.0
2019-12-31,346,0.0
2019-12-31,350,803.0
2019-12-31,352,17.0
2019-12-31,360,15.0
2019-12-31,361,3846.0
2019-12-31,370,3195.0
2019-12-31,371,0.0
2019-12-31,400,1873.0
2019-12-31,401,4.0
2019-12-31,410,439.0
2019-12-31,420,74020.0
2019-12-31,421,97.0
2019-12-31,422,745.0
2019-12-31,424,277.0
2019-12-31,430,24899.0
2019-12-31,450,1.0
2019-12-31,460,1.0
2019-12-31,499,4.0
2019-12-31,501,1351.0
2019-12-31,502,14351.0
2019-12-31,503,119.0
2019-12-31,560,710.0
2019-12-31,650,4.0
2019-12-31,651,2.0
2019-12-31,652,0.0
2019-12-31,653,1.0
2019-12-31,654,1.0
2019-12-31,655,1.0
2019-12-31,656,0.0
2019-12-31,657,
2019-12-31,658,2.0
2019-12-31,660,
2019-12-31,661,
2019-12-31,662,
2019-12-31,663,0.0
2019-12-31,700,44.0
2019-12-31,710,3120.0
2019-12-31,711,72.0
2019-12-31,712,13.0
2019-12-31,713,0.0
2019-12-31,715,475.0
2019-12-31,720,2.0
2019-12-31,721,0.0
2019-12-31,722,6.0
2019-12-31,723,11.0
2019-12-31,724,4.0
2019-12-31,725,2.0
2019-12-31,727,
2019-12-31,800,2442.0
2019-12-31,811,56.0
2019-12-31,812,5.0
2019-12-31,822,18.0
2019-12-31,834,2.0
2019-12-31,840,
2019-12-31,920,
2019-11-30,100,53889.0
2019-11-30,101,11694.0
2019-11-30,102,382.0
2019-11-30,103,130.0
2019-11-30,104,3540.0
2019-11-30,105,769.0
2019-11-30,106,1487.0
2019-11-30,107,2182.0
2019-11-30,108,439.0
2019-11-30,110,22444.0
2019-11-30,120,7476.0
2019-11-30,130,1334.0
2019-11-30,140,926.0
2019-11-30,141,0.0
2019-11-30,142,19.0
2019-11-30,143,6.0
2019-11-30,144,1698.0
2019-11-30,150,1837.0
2019-11-30,160,3563.0
2019-11-30,161,417.0
2019-11-30,170,131.0
2019-11-30,171,1376.0
2019-11-30,172,312.0
2019-11-30,173,312.0
2019-11-30,174,64.0
2019-11-30,180,63214.0
2019-11-30,190,155.0
2019-11-30,191,87.0
2019-11-30,192,998.0
2019-11-30,199,90.0
2019-11-30,211,141.0
2019-11-30,212,1.0
2019-11-30,213,2.0
2019-11-30,214,511.0
2019-11-30,215,311.0
2019-11-30,216,30.0
2019-11-30,217,116.0
2019-11-30,218,163.0
2019-11-30,219,605.0
2019-11-30,220,256.0
2019-11-30,221,9.0
2019-11-30,222,0.0
2019-11-30,223,9.0
2019-11-30,241,0.0
2019-11-30,242,327.0
2019-11-30,251,121.0
2019-11-30,252,31.0
2019-11-30,253,229.0
2019-11-30,254,1.0
2019-11-30,255,10.0
2019-11-30,256,60.0
2019-11-30,257,10.0
2019-11-30,258,603.0
2019-11-30,259,95.0
2019-11-30,260,524.0
2019-11-30,261,32.0
2019-11-30,262,18.0
2019-11-30,263,43.0
2019-11-30,264,39.0
2019-11-30,280,0.0
2019-11-30,290,30.0
2019-11-30,291,0.0
2019-11-30,300,204027.0
2019-11-30,301,4065.0
2019-11-30,302,3060.0
2019-11-30,303,2847.0
2019-11-30,304,0.0
2019-11-30,305,124.0
2019-11-30,306,276.0
2019-11-30,307,2131.0
2019-11-30,308,60.0
2019-11-30,309,34.0
2019-11-30,310,0.0
2019-11-30,311,2.0
2019-11-30,313,13.0
2019-11-30,314,571.0
2019-11-30,315,237.0
2019-11-30,316,3.0
2019-11-30,317,4.0
2019-11-30,318,97.0
2019-11-30,319,1.0
2019-11-30,320,11814.0
2019-11-30,321,103.0
2019-11-30,322,0.0
2019-11-30,323,21.0
2019-11-30,324,5.0
2019-11-30,325,433.0
2019-11-30,327,
2019-11-30,328,4623.0
2019-11-30,329,124.0
2019-11-30,330,94.0
2019-11-30,331,23.0
2019-11-30,340,11185.0
2019-11-30,341,26.0
2019-11-30,342,
2019-11-30,343,156.0
2019-11-30,344,0.0
2019-11-30,345,0.0
2019-11-30,346,0.0
2019-11-30,350,636.0
2019-11-30,352,23.0
2019-11-30,360,12.0
2019-11-30,361,3470.0
2019-11-30,370,3288.0
2019-11-30,371,0.0
2019-11-30,400,1914.0
2019-11-30,401,3.0
2019-11-30,410,338.0
2019-11-30,420,73017.0
2019-11-30,421,116.0
2019-11-30,422,753.0
2019-11-30,424,284.0
2019-11-30,430,23715.0
2019-11-30,450,0.0
2019-11-30,460,1.0
2019-11-30,499,6.0
2019-11-30,501,1320.0
2019-11-30,502,15443.0
2019-11-30,503,102.0
2019-11-30,560,693.0
2019-11-30,650,1.0
2019-11-30,651,1.0
2019-11-30,652,
2019-11-30,653,1.0
2019-11-30,654,1.0
2019-11-30,655,1.0
2019-11-30,656,
2019-11-30,657,
2019-11-30,658,
2019-11-30,660,
2019-11-30,661,
2019-11-30,662,
2019-11-30,663,0.0
2019-11-30,700,46.0
2019-11-30,710,3251.0
2019-11-30,711,81.0
2019-11-30,712,17.0
2019-11-30,713,0.0
2019-11-30,715,494.0
2019-11-30,720,0.0
2019-11-30,721,1.0
2019-11-30,722,4.0
2019-11-30,723,8.0
2019-11-30,724,2.0
2019-11-30,725,1.0
2019-11-30,727,
2019-11-30,800,2470.0
2019-11-30,811,47.0
2019-11-30,812,10.0
2019-11-30,822,11.0
2019-11-30,834,3.0
2019-11-30,840,
2019-11-30,920,
2019-10-31,100,57160.0
2019-10-31,101,12414.0
2019-10-31,102,401.0
2019-10-31,103,196.0
2019-10-31,104,3332.0
2019-10-31,105,762.0
2019-10-31,106,1538.0
2019-10-31,107,2318.0
2019-10-31,108,497.0
2019-10-31,110,24355.0
2019-10-31,120,7465.0
2019-10-31,130,1352.0
2019-10-31,140,997.0
2019-10-31,141,1.0
2019-10-31,142,4.0
2019-10-31,143,1.0
2019-10-31,144,1752.0
2019-10-31,150,1953.0
2019-10-31,160,4015.0
2019-10-31,161,336.0
2019-10-31,170,169.0
2019-10-31,171,1264.0
2019-10-31,172,273.0
2019-10-31,173,285.0
2019-10-31,174,62.0
2019-10-31,180,66326.0
2019-10-31,190,147.0
2019-10-31,191,88.0
2019-10-31,192,1068.0
2019-10-31,199,106.0
2019-10-31,211,132.0
2019-10-31,212,5.0
2019-10-31,213,0.0
2019-10-31,214,661.0
2019-10-31,215,343.0
2019-10-31,216,24.0
2019-10-31,217,107.0
2019-10-31,218,157.0
2019-10-31,219,651.0
2019-10-31,220,216.0
2019-10-31,221,6.0
2019-10-31,222,1.0
2019-10-31,223,10.0
2019-10-31,241,0.0
2019-10-31,242,232.0
2019-10-31,251,149.0
2019-10-31,252,21.0
2019-10-31,253,226.0
2019-10-31,254,2.0
2019-10-31,255,12.0
2019-10-31,256,44.0
2019-10-31,257,15.0
2019-10-31,258,376.0
2019-10-31,259,109.0
2019-10-31,260,532.0
2019-10-31,261,27.0
2019-10-31,262,11.0
2019-10-31,263,55.0
2019-10-31,264,34.0
2019-10-31,280,0.0
2019-10-31,290,11.0
2019-10-31,291,2.0
2019-10-31,300,211229.0
2019-10-31,301,3859.0
2019-10-31,302,2856.0
2019-10-31,303,2972.0
2019-10-31,304,4.0
2019-10-31,305,119.0
2019-10-31,306,238.0
2019-10-31,307,2193.0
2019-10-31,308,67.0
2019-10-31,309,26.0
2019-10-31,310,
2019-10-31,311,1.0
2019-10-31,313,6.0
2019-10-31,314,601.0
2019-10-31,315,235.0
2019-10-31,316,3.0
2019-10-31,317,1.0
2019-10-31,318,82.0
2019-10-31,319,0.0
2019-10-31,320,12236.0
2019-10-31,321,137.0
2019-10-31,322,1.0
2019-10-31,323,11.0
2019-10-31,324,2.0
2019-10-31,325,434.0
2019-10-31,327,
2019-10-31,328,4882.0
2019-10-31,329,126.0
2019-10-31,330,94.0
2019-10-31,331,19.0
2019-10-31,340,10970.0
2019-10-31,341,89.0
2019-10-31,342,
2019-10-31,343,144.0
2019-10-31,344,1.0
2019-10-31,345,1.0
2019-10-31,346,0.0
2019-10-31,350,787.0
2019-10-31,352,38.0
2019-10-31,360,13.0
2019-10-31,361,3789.0
2019-10-31,370,3408.0
2019-10-31,371,0.0
2019-10-31,400,1986.0
2019-10-31,401,0.0
2019-10-31,410,256.0
2019-10-31,420,64246.0
2019-10-31,421,120.0
2019-10-31,422,813.0
2019-10-31,424,275.0
2019-10-31,430,24624.0
2019-10-31,450,3.0
2019-10-31,460,1.0
2019-10-31,499,8.0
2019-10-31,501,1383.0
2019-10-31,502,15841.0
2019-10-31,503,160.0
2019-10-31,560,651.0
2019-10-31,650,1.0
2019-10-31,651,1.0
2019-10-31,652,0.0
2019-10-31,653,3.0
2019-10-31,654,1.0
2019-10-31,655,2.0
2019-10-31,656,0.0
2019-10-31,657,
2019-10-31,658,
2019-10-31,660,
2019-10-31,662,1.0
2019-10-31,663,0.0
2019-10-31,700,44.0
2019-10-31,710,3558.0
2019-10-31,711,65.0
2019-10-31,712,18.0
2019-10-31,713,1.0
2019-10-31,715,471.0
2019-10-31,720,1.0
2019-10-31,721,0.0
2019-10-31,722,3.0
2019-10-31,723,5.0
2019-10-31,724,9.0
2019-10-31,725,7.0
2019-10-31,727,1.0
2019-10-31,800,2518.0
2019-10-31,811,66.0
2019-10-31,812,3.0
2019-10-31,822,15.0
2019-10-31,834,6.0
2019-10-31,840,0.0
2019-10-31,920,
2019-09-30,100,54822.0
2019-09-30,101,11540.0
2019-09-30,102,355.0
2019-09-30,103,140.0
2019-09-30,104,3097.0
2019-09-30,105,759.0
2019-09-30,106,1526.0
2019-09-30,107,1966.0
2019-09-30,108,485.0
2019-09-30,110,24547.0
2019-09-30,120,6774.0
2019-09-30,130,1415.0
2019-09-30,140,904.0
2019-09-30,141,1.0
2019-09-30,142,2.0
2019-09-30,143,0.0
2019-09-30,144,1663.0
2019-09-30,150,1812.0
2019-09-30,160,4117.0
2019-09-30,161,300.0
2019-09-30,170,156.0
2019-09-30,171,1337.0
2019-09-30,172,293.0
2019-09-30,173,333.0
2019-09-30,174,49.0
2019-09-30,180,65311.0
2019-09-30,190,155.0
2019-09-30,191,73.0
2019-09-30,192,967.0
2019-09-30,199,105.0
2019-09-30,211,145.0
2019-09-30,212,4.0
2019-09-30,213,1.0
2019-09-30,214,817.0
2019-09-30,215,338.0
2019-09-30,216,21.0
2019-09-30,217,112.0
2019-09-30,218,192.0
2019-09-30,219,695.0
2019-09-30,220,188.0
2019-09-30,221,12.0
2019-09-30,222,0.0
2019-09-30,223,14.0
2019-09-30,241,0.0
2019-09-30,242,170.0
2019-09-30,251,131.0
2019-09-30,252,23.0
2019-09-30,253,219.0
2019-09-30,254,2.0
2019-09-30,255,13.0
2019-09-30,256,36.0
2019-09-30,257,8.0
2019-09-30,258,252.0
2019-09-30,259,97.0
2019-09-30,260,497.0
2019-09-30,261,30.0
2019-09-30,262,14.0
2019-09-30,263,51.0
2019-09-30,264,30.0
2019-09-30,280,0.0
2019-09-30,290,17.0
2019-09-30,291,2.0
2019-09-30,300,196399.0
2019-09-30,301,3723.0
2019-09-30,302,2320.0
2019-09-30,303,2814.0
2019-09-30,304,0.0
2019-09-30,305,76.0
2019-09-30,306,289.0
2019-09-30,307,1916.0
2019-09-30,308,44.0
2019-09-30,309,15.0
2019-09-30,310,
2019-09-30,311,3.0
2019-09-30,313,6.0
2019-09-30,314,566.0
2019-09-30,315,241.0
2019-09-30,316,7.0
2019-09-30,317,3.0
2019-09-30,318,89.0
2019-09-30,319,1.0
2019-09-30,320,11144.0
2019-09-30,321,120.0
2019-09-30,322,2.0
2019-09-30,323,8.0
2019-09-30,324,3.0
2019-09-30,325,397.0
2019-09-30,327,
2019-09-30,328,4405.0
2019-09-30,329,122.0
2019-09-30,330,81.0
2019-09-30,331,32.0
2019-09-30,340,9798.0
2019-09-30,341,38.0
2019-09-30,342,
2019-09-30,343,154.0
2019-09-30,344,0.0
2019-09-30,345,1.0
2019-09-30,346,1.0
2019-09-30,350,735.0
2019-09-30,352,19.0
2019-09-30,360,7.0
2019-09-30,361,3546.0
2019-09-30,370,3222.0
2019-09-30,371,0.0
2019-09-30,400,1794.0
2019-09-30,401,1.0
2019-09-30,410,441.0
2019-09-30,420,55563.0
2019-09-30,421,106.0
2019-09-30,422,657.0
2019-09-30,424,274.0
2019-09-30,430,22126.0
2019-09-30,450,0.0
2019-09-30,460,0.0
2019-09-30,499,4.0
2019-09-30,501,1318.0
2019-09-30,502,14999.0
2019-09-30,503,133.0
2019-09-30,560,672.0
2019-09-30,650,1.0
2019-09-30,651,1.0
2019-09-30,652,1.0
2019-09-30,653,2.0
2019-09-30,654,1.0
2019-09-30,655,5.0
2019-09-30,656,0.0
2019-09-30,657,
2019-09-30,658,1.0
2019-09-30,660,
2019-09-30,662,3.0
2019-09-30,663,0.0
2019-09-30,700,32.0
2019-09-30,710,3340.0
2019-09-30,711,68.0
2019-09-30,712,15.0
2019-09-30,713,0.0
2019-09-30,715,514.0
2019-09-30,720,0.0
2019-09-30,721,2.0
2019-09-30,722,5.0
2019-09-30,723,4.0
2019-09-30,724,3.0
2019-09-30,725,2.0
2019-09-30,727,1.0
2019-09-30,800,2363.0
2019-09-30,811,62.0
2019-09-30,812,7.0
2019-09-30,822,18.0
2019-09-30,834,0.0
2019-09-30,840,
2019-09-30,920,
2019-08-31,100,54629.0
2019-08-31,101,11960.0
2019-08-31,102,376.0
2019-08-31,103,130.0
2019-08-31,104,3584.0
2019-08-31,105,744.0
2019-08-31,106,1634.0
2019-08-31,107,2037.0
2019-08-31,108,492.0
2019-08-31,110,24971.0
2019-08-31,120,7325.0
2019-08-31,130,1454.0
2019-08-31,140,934.0
2019-08-31,141,0.0
2019-08-31,142,4.0
2019-08-31,143,0.0
2019-08-31,144,1718.0
2019-08-31,150,1887.0
2019-08-31,160,4433.0
2019-08-31,161,370.0
2019-08-31,170,140.0
2019-08-31,171,1204.0
2019-08-31,172,313.0
2019-08-31,173,353.0
2019-08-31,174,64.0
2019-08-31,180,66970.0
2019-08-31,190,139.0
2019-08-31,191,81.0
2019-08-31,192,1059.0
2019-08-31,199,116.0
2019-08-31,211,150.0
2019-08-31,212,1.0
2019-08-31,213,0.0
2019-08-31,214,936.0
2019-08-31,215,396.0
2019-08-31,216,22.0
2019-08-31,217,95.0
2019-08-31,218,206.0
2019-08-31,219,711.0
2019-08-31,220,225.0
2019-08-31,221,6.0
2019-08-31,222,0.0
2019-08-31,223,13.0
2019-08-31,241,0.0
2019-08-31,242,177.0
2019-08-31,251,125.0
2019-08-31,252,24.0
2019-08-31,253,214.0
2019-08-31,254,0.0
2019-08-31,255,13.0
2019-08-31,256,54.0
2019-08-31,257,13.0
2019-08-31,258,179.0
2019-08-31,259,115.0
2019-08-31,260,471.0
2019-08-31,261,24.0
2019-08-31,262,11.0
2019-08-31,263,54.0
2019-08-31,264,27.0
2019-08-31,280,0.0
2019-08-31,290,9.0
2019-08-31,291,1.0
2019-08-31,300,200144.0
2019-08-31,301,3818.0
2019-08-31,302,2485.0
2019-08-31,303,2820.0
2019-08-31,304,1.0
2019-08-31,305,81.0
2019-08-31,306,280.0
2019-08-31,307,2440.0
2019-08-31,308,58.0
2019-08-31,309,16.0
2019-08-31,310,2.0
2019-08-31,311,1.0
2019-08-31,313,7.0
2019-08-31,314,519.0
2019-08-31,315,240.0
2019-08-31,316,5.0
2019-08-31,317,1.0
2019-08-31,318,98.0
2019-08-31,319,19.0
2019-08-31,320,11672.0
2019-08-31,321,121.0
2019-08-31,322,5.0
2019-08-31,323,13.0
2019-08-31,324,0.0
2019-08-31,325,409.0
2019-08-31,327,0.0
2019-08-31,328,4440.0
2019-08-31,329,92.0
2019-08-31,330,110.0
2019-08-31,331,38.0
2019-08-31,340,9904.0
2019-08-31,341,29.0
2019-08-31,342,
2019-08-31,343,147.0
2019-08-31,344,3.0
2019-08-31,345,0.0
2019-08-31,346,0.0
2019-08-31,350,789.0
2019-08-31,352,17.0
2019-08-31,360,14.0
2019-08-31,361,3500.0
2019-08-31,370,3375.0
2019-08-31,371,1.0
2019-08-31,400,1924.0
2019-08-31,401,1.0
2019-08-31,410,502.0
2019-08-31,420,43028.0
2019-08-31,421,99.0
2019-08-31,422,651.0
2019-08-31,424,270.0
2019-08-31,430,21298.0
2019-08-31,450,0.0
2019-08-31,460,0.0
2019-08-31,499,4.0
2019-08-31,501,1338.0
2019-08-31,502,15520.0
2019-08-31,503,103.0
2019-08-31,560,746.0
2019-08-31,650,2.0
2019-08-31,651,0.0
2019-08-31,652,1.0
2019-08-31,653,2.0
2019-08-31,654,3.0
2019-08-31,655,2.0
2019-08-31,656,1.0
2019-08-31,657,
2019-08-31,658,1.0
2019-08-31,660,
2019-08-31,662,1.0
2019-08-31,663,0.0
2019-08-31,700,45.0
2019-08-31,710,3348.0
2019-08-31,711,65.0
2019-08-31,712,24.0
2019-08-31,713,1.0
2019-08-31,715,448.0
2019-08-31,720,1.0
2019-08-31,721,1.0
2019-08-31,722,8.0
2019-08-31,723,17.0
2019-08-31,724,5.0
2019-08-31,725,1.0
2019-08-31,727,
2019-08-31,800,2554.0
2019-08-31,811,70.0
2019-08-31,812,3.0
2019-08-31,822,21.0
2019-08-31,834,0.0
2019-08-31,840,0.0
2019-08-31,920,0.0
2019-07-31,100,56530.0
2019-07-31,101,12245.0
2019-07-31,102,332.0
2019-07-31,103,286.0
2019-07-31,104,3279.0
2019-07-31,105,890.0
2019-07-31,106,1436.0
2019-07-31,107,2253.0
2019-07-31,108,471.0
2019-07-31,110,26454.0
2019-07-31,120,7512.0
2019-07-31,130,1512.0
2019-07-31,140,977.0
2019-07-31,141,1.0
2019-07-31,142,4.0
2019-07-31,143,2.0
2019-07-31,144,1814.0
2019-07-31,150,1923.0
2019-07-31,160,4446.0
2019-07-31,161,367.0
2019-07-31,170,160.0
2019-07-31,171,1375.0
2019-07-31,172,307.0
2019-07-31,173,348.0
2019-07-31,174,68.0
2019-07-31,180,69050.0
2019-07-31,190,133.0
2019-07-31,191,117.0
2019-07-31,192,1101.0
2019-07-31,199,126.0
2019-07-31,211,125.0
2019-07-31,212,3.0
2019-07-31,213,2.0
2019-07-31,214,1184.0
2019-07-31,215,345.0
2019-07-31,216,22.0
2019-07-31,217,144.0
2019-07-31,218,201.0
2019-07-31,219,718.0
2019-07-31,220,247.0
2019-07-31,221,16.0
2019-07-31,222,0.0
2019-07-31,223,7.0
2019-07-31,241,0.0
2019-07-31,242,184.0
2019-07-31,251,153.0
2019-07-31,252,25.0
2019-07-31,253,254.0
2019-07-31,254,0.0
2019-07-31,255,23.0
2019-07-31,256,34.0
2019-07-31,257,15.0
2019-07-31,258,225.0
2019-07-31,259,95.0
2019-07-31,260,527.0
2019-07-31,261,23.0
2019-07-31,262,13.0
2019-07-31,263,53.0
2019-07-31,264,24.0
2019-07-31,280,1.0
2019-07-31,290,10.0
2019-07-31,291,2.0
2019-07-31,300,209665.0
2019-07-31,301,3882.0
2019-07-31,302,2488.0
2019-07-31,303,2980.0
2019-07-31,304,1.0
2019-07-31,305,111.0
2019-07-31,306,337.0
2019-07-31,307,2433.0
2019-07-31,308,45.0
2019-07-31,309,27.0
2019-07-31,310,0.0
2019-07-31,311,1.0
2019-07-31,313,2.0
2019-07-31,314,545.0
2019-07-31,315,269.0
2019-07-31,316,7.0
2019-07-31,317,4.0
2019-07-31,318,120.0
2019-07-31,319,53.0
2019-07-31,320,11861.0
2019-07-31,321,106.0
2019-07-31,322,2.0
2019-07-31,323,18.0
2019-07-31,324,1.0
2019-07-31,325,442.0
2019-07-31,327,
2019-07-31,328,4559.0
2019-07-31,329,121.0
2019-07-31,330,117.0
2019-07-31,331,29.0
2019-07-31,340,10374.0
2019-07-31,341,26.0
2019-07-31,342,
2019-07-31,343,145.0
2019-07-31,344,1.0
2019-07-31,345,0.0
2019-07-31,346,1.0
2019-07-31,350,686.0
2019-07-31,352,21.0
2019-07-31,360,7.0
2019-07-31,361,3874.0
2019-07-31,370,3572.0
2019-07-31,371,2.0
2019-07-31,400,1911.0
2019-07-31,401,1.0
2019-07-31,410,441.0
2019-07-31,420,52538.0
2019-07-31,421,101.0
2019-07-31,422,683.0
2019-07-31,424,275.0
2019-07-31,430,24261.0
2019-07-31,450,1.0
2019-07-31,460,0.0
2019-07-31,499,8.0
2019-07-31,501,1321.0
2019-07-31,502,15734.0
2019-07-31,503,150.0
2019-07-31,560,706.0
2019-07-31,650,2.0
2019-07-31,651,
2019-07-31,652,
2019-07-31,653,3.0
2019-07-31,654,2.0
2019-07-31,655,2.0
2019-07-31,656,0.0
2019-07-31,657,
2019-07-31,658,0.0
2019-07-31,660,
2019-07-31,662,1.0
2019-07-31,663,0.0
2019-07-31,700,28.0
2019-07-31,710,3553.0
2019-07-31,711,87.0
2019-07-31,712,21.0
2019-07-31,713,0.0
2019-07-31,715,490.0
2019-07-31,720,3.0
2019-07-31,721,3.0
2019-07-31,722,3.0
2019-07-31,723,15.0
2019-07-31,724,9.0
2019-07-31,725,1.0
2019-07-31,727,
2019-07-31,800,2615.0
2019-07-31,811,61.0
2019-07-31,812,5.0
2019-07-31,822,15.0
2019-07-31,834,
2019-07-31,840,0.0
2019-07-31,920,
2019-06-30,100,53340.0
2019-06-30,101,11353.0
2019-06-30,102,353.0
2019-06-30,103,211.0
2019-06-30,104,3464.0
2019-06-30,105,734.0
2019-06-30,106,1239.0
2019-06-30,107,2047.0
2019-06-30,108,438.0
2019-06-30,110,23475.0
2019-06-30,120,6970.0
2019-06-30,130,1342.0
2019-06-30,140,832.0
2019-06-30,141,3.0
2019-06-30,142,11.0
2019-06-30,143,3.0
2019-06-30,144,1570.0
2019-06-30,150,1750.0
2019-06-30,160,4054.0
2019-06-30,161,350.0
2019-06-30,170,139.0
2019-06-30,171,1444.0
2019-06-30,172,311.0
2019-06-30,173,309.0
2019-06-30,174,61.0
2019-06-30,180,67112.0
2019-06-30,190,141.0
2019-06-30,191,115.0
2019-06-30,192,1013.0
2019-06-30,199,124.0
2019-06-30,211,110.0
2019-06-30,212,4.0
2019-06-30,213,14.0
2019-06-30,214,891.0
2019-06-30,215,361.0
2019-06-30,216,24.0
2019-06-30,217,131.0
2019-06-30,218,184.0
2019-06-30,219,642.0
2019-06-30,220,197.0
2019-06-30,221,7.0
2019-06-30,222,1.0
2019-06-30,223,4.0
2019-06-30,241,
2019-06-30,242,193.0
2019-06-30,251,125.0
2019-06-30,252,21.0
2019-06-30,253,207.0
2019-06-30,254,1.0
2019-06-30,255,18.0
2019-06-30,256,36.0
2019-06-30,257,10.0
2019-06-30,258,257.0
2019-06-30,259,120.0
2019-06-30,260,443.0
2019-06-30,261,31.0
2019-06-30,262,12.0
2019-06-30,263,47.0
2019-06-30,264,23.0
2019-06-30,280,0.0
2019-06-30,290,14.0
2019-06-30,291,4.0
2019-06-30,300,194521.0
2019-06-30,301,3734.0
2019-06-30,302,2463.0
2019-06-30,303,2696.0
2019-06-30,304,1.0
2019-06-30,305,101.0
2019-06-30,306,229.0
2019-06-30,307,2384.0
2019-06-30,308,50.0
2019-06-30,309,21.0
2019-06-30,310,1.0
2019-06-30,311,0.0
2019-06-30,313,5.0
2019-06-30,314,458.0
2019-06-30,315,240.0
2019-06-30,316,7.0
2019-06-30,317,1.0
2019-06-30,318,126.0
2019-06-30,319,45.0
2019-06-30,320,11586.0
2019-06-30,321,100.0
2019-06-30,322,3.0
2019-06-30,323,21.0
2019-06-30,324,0.0
2019-06-30,325,524.0
2019-06-30,327,0.0
2019-06-30,328,4054.0
2019-06-30,329,141.0
2019-06-30,330,94.0
2019-06-30,331,17.0
2019-06-30,340,10061.0
2019-06-30,341,14.0
2019-06-30,342,
2019-06-30,343,141.0
2019-06-30,344,0.0
2019-06-30,345,1.0
2019-06-30,346,4.0
2019-06-30,350,674.0
2019-06-30,352,14.0
2019-06-30,360,7.0
2019-06-30,361,3821.0
2019-06-30,370,3073.0
2019-06-30,371,0.0
2019-06-30,400,1758.0
2019-06-30,401,3.0
2019-06-30,410,470.0
2019-06-30,420,52414.0
2019-06-30,421,98.0
2019-06-30,422,708.0
2019-06-30,424,233.0
2019-06-30,430,22253.0
2019-06-30,450,0.0
2019-06-30,460,1.0
2019-06-30,499,9.0
2019-06-30,501,1367.0
2019-06-30,502,14982.0
2019-06-30,503,120.0
2019-06-30,560,628.0
2019-06-30,650,2.0
2019-06-30,651,1.0
2019-06-30,652,0.0
2019-06-30,653,4.0
2019-06-30,654,1.0
2019-06-30,655,3.0
2019-06-30,656,1.0
2019-06-30,657,
2019-06-30,658,0.0
2019-06-30,660,
2019-06-30,662,
2019-06-30,663,0.0
2019-06-30,700,30.0
2019-06-30,710,3253.0
2019-06-30,711,83.0
2019-06-30,712,21.0
2019-06-30,713,2.0
2019-06-30,715,424.0
2019-06-30,720,3.0
2019-06-30,721,8.0
2019-06-30,722,2.0
2019-06-30,723,19.0
2019-06-30,724,5.0
2019-06-30,725,4.0
2019-06-30,727,
2019-06-30,800,2431.0
2019-06-30,811,46.0
2019-06-30,812,5.0
2019-06-30,822,18.0
2019-06-30,834,
2019-06-30,840,
2019-06-30,920,
2019-05-31,100,55207.0
2019-05-31,101,11713.0
2019-05-31,102,361.0
2019-05-31,103,244.0
2019-05-31,104,3512.0
2019-05-31,105,756.0
2019-05-31,106,1625.0
2019-05-31,107,2209.0
2019-05-31,108,456.0
2019-05-31,110,24719.0
2019-05-31,120,7667.0
2019-05-31,130,1433.0
2019-05-31,140,926.0
2019-05-31,141,0.0
2019-05-31,142,6.0
2019-05-31,143,5.0
2019-05-31,144,1691.0
2019-05-31,150,1927.0
2019-05-31,160,4345.0
2019-05-31,161,344.0
2019-05-31,170,135.0
2019-05-31,171,1541.0
2019-05-31,172,319.0
2019-05-31,173,301.0
2019-05-31,174,87.0
2019-05-31,180,69767.0
2019-05-31,190,147.0
2019-05-31,191,88.0
2019-05-31,192,1030.0
2019-05-31,199,125.0
2019-05-31,211,129.0
2019-05-31,212,2.0
2019-05-31,213,10.0
2019-05-31,214,925.0
2019-05-31,215,324.0
2019-05-31,216,25.0
2019-05-31,217,116.0
2019-05-31,218,203.0
2019-05-31,219,712.0
2019-05-31,220,211.0
2019-05-31,221,11.0
2019-05-31,222,0.0
2019-05-31,223,6.0
2019-05-31,241,1.0
2019-05-31,242,256.0
2019-05-31,251,137.0
2019-05-31,252,19.0
2019-05-31,253,223.0
2019-05-31,254,0.0
2019-05-31,255,8.0
2019-05-31,256,41.0
2019-05-31,257,16.0
2019-05-31,258,257.0
2019-05-31,259,110.0
2019-05-31,260,492.0
2019-05-31,261,22.0
2019-05-31,262,14.0
2019-05-31,263,58.0
2019-05-31,264,27.0
2019-05-31,280,1.0
2019-05-31,290,20.0
2019-05-31,291,3.0
2019-05-31,300,205643.0
2019-05-31,301,3832.0
2019-05-31,302,2613.0
2019-05-31,303,2982.0
2019-05-31,304,1.0
2019-05-31,305,108.0
2019-05-31,306,319.0
2019-05-31,307,2443.0
2019-05-31,308,48.0
2019-05-31,309,31.0
2019-05-31,310,0.0
2019-05-31,311,3.0
2019-05-31,313,4.0
2019-05-31,314,549.0
2019-05-31,315,240.0
2019-05-31,316,5.0
2019-05-31,317,1.0
2019-05-31,318,129.0
2019-05-31,319,54.0
2019-05-31,320,12191.0
2019-05-31,321,112.0
2019-05-31,322,1.0
2019-05-31,323,18.0
2019-05-31,324,0.0
2019-05-31,325,521.0
